tcp_packets,dist_port_tcp,external_ips,vulume_bytes,udp_packets,source_app_packets,remote_app_packets,source_app_bytes,remote_app_bytes,source_app_packets.1,dns_query_times,type
14,0,3,1486,0,17,13,2503,1735,17,3,malicious
59,0,3,8521,0,65,59,43825,8996,65,6,malicious
31,0,2,5820,0,37,30,4761,6255,37,6,malicious
15,0,1,2544,0,17,14,1346,2690,17,2,malicious
21,0,2,4981,0,28,23,5063,5488,28,7,malicious
29,0,2,6318,0,31,24,3620,6465,31,2,malicious
12,12,6,888,0,13,1,377,971,13,1,malicious
3,0,1,208,0,4,2,299,283,4,1,malicious
2,0,1,148,0,4,2,408,294,4,2,malicious
12,0,1,1605,0,13,8,905,1680,13,1,malicious
13,0,1,2235,0,14,12,1354,2304,14,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
22,0,1,3224,0,23,9,1192,3293,23,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
0,0,0,0,0,1,1,144,71,1,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
0,0,0,0,0,2,2,290,144,2,2,malicious
31,0,1,5957,0,32,23,2890,6026,32,1,malicious
24,0,1,5116,0,25,17,2252,5185,25,1,malicious
0,0,0,0,0,1,1,206,70,1,1,malicious
0,0,0,0,0,1,1,206,70,1,1,malicious
12,0,1,2484,0,14,10,1398,2623,14,2,malicious
31,0,1,5891,0,32,23,2890,5960,32,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
32,0,1,6011,0,33,23,2890,6080,33,1,malicious
0,0,0,0,0,1,38,23715,70,1,1,malicious
0,0,0,0,0,1,45,24093,70,1,1,malicious
24,0,1,1776,0,24,0,0,1776,24,0,malicious
0,0,0,0,0,1,40,23823,70,1,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
24,0,1,4281,0,25,13,1722,4350,25,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
0,0,0,0,0,1,36,23607,70,1,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
21,0,1,3224,0,22,9,1192,3293,22,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
6,0,1,444,0,8,2,274,583,8,2,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
15,0,1,2734,0,17,9,970,2873,17,2,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
31,0,1,5927,0,32,23,2890,5996,32,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
31,0,1,5887,0,32,23,2890,5956,32,1,malicious
31,0,1,5955,0,32,23,2922,6024,32,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
26,0,1,5264,0,27,17,2284,5333,27,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
0,0,0,0,0,2,2,290,144,2,2,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
24,0,1,4864,0,25,17,2252,4933,25,1,malicious
0,0,0,0,0,2,2,290,144,2,2,malicious
0,0,0,0,0,2,2,290,144,2,2,malicious
12,0,1,2484,0,14,10,1334,2623,14,2,malicious
0,0,0,0,0,1,20,12270,70,1,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
0,0,0,0,0,1,36,23607,70,1,1,malicious
0,0,0,0,0,2,2,290,144,2,2,malicious
0,0,0,0,0,1,37,23661,70,1,1,malicious
25,0,1,5042,0,26,17,2252,5111,26,1,malicious
0,0,0,0,0,1,37,23661,70,1,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
25,0,1,4244,0,26,13,1722,4313,26,1,malicious
31,0,1,5957,0,32,23,2890,6026,32,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
5,0,2,1398,0,22,9,936,2019,22,9,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
8,0,1,578,0,9,2,190,647,9,1,malicious
23,0,2,4402,0,28,16,2044,4609,28,3,malicious
6,0,2,764,0,11,3,396,971,11,3,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
24,0,1,4968,0,25,17,2252,5037,25,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
31,0,1,5965,0,32,23,2890,6034,32,1,malicious
31,0,1,5933,0,32,23,2890,6002,32,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
24,0,1,4968,0,25,17,2252,5037,25,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
24,0,1,4968,0,25,17,2252,5037,25,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
0,0,0,0,0,2,2,290,144,2,2,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
0,0,0,0,0,1,36,23607,70,1,1,malicious
0,0,0,0,0,1,40,23823,70,1,1,malicious
12,0,1,2484,0,14,10,1334,2623,14,2,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
12,0,1,2484,0,14,10,1334,2623,14,2,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
0,0,0,0,0,1,41,23877,70,1,1,malicious
0,0,0,0,0,1,40,22399,70,1,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
25,0,1,3919,0,26,15,1830,3988,26,1,malicious
0,0,0,0,0,1,44,24039,70,1,1,malicious
0,0,0,0,0,1,37,23661,70,1,1,malicious
31,0,1,5931,0,32,23,2890,6000,32,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
25,0,1,5190,0,26,17,2284,5259,26,1,malicious
0,0,0,0,0,2,2,288,142,2,2,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
0,0,0,0,0,2,2,290,144,2,2,malicious
24,0,1,4968,0,25,17,2284,5037,25,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
31,0,1,5927,0,32,23,2922,5996,32,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
12,0,1,2484,0,14,10,1366,2623,14,2,malicious
0,0,0,0,0,1,1,206,70,1,1,malicious
0,0,0,0,0,1,1,206,70,1,1,malicious
24,0,1,5116,0,25,17,2252,5185,25,1,malicious
24,0,1,5116,0,25,17,2252,5185,25,1,malicious
31,0,1,5893,0,32,23,2890,5962,32,1,malicious
0,0,0,0,0,1,44,24039,70,1,1,malicious
24,0,1,4968,0,27,29,9851,5176,27,3,malicious
0,0,0,0,0,1,37,21213,70,1,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
13,0,1,2209,0,14,11,1300,2278,14,1,malicious
0,0,0,0,0,1,37,21213,70,1,1,malicious
31,0,1,5959,0,32,23,2890,6028,32,1,malicious
0,0,0,0,0,1,38,23715,70,1,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
12,0,1,2484,0,14,10,1366,2623,14,2,malicious
13,0,1,2235,0,14,11,1332,2304,14,1,malicious
31,0,1,5927,0,32,23,2890,5996,32,1,malicious
31,0,1,5941,0,32,23,2906,6010,32,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
31,0,1,5957,0,32,23,2890,6026,32,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
24,0,1,4968,0,25,17,2284,5037,25,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
0,0,0,0,0,1,1,206,70,1,1,malicious
0,0,0,0,0,1,1,206,70,1,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
0,0,0,0,0,1,1,206,70,1,1,malicious
0,0,0,0,0,2,2,290,144,2,2,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
0,0,0,0,0,1,40,24731,70,1,1,malicious
32,0,1,5965,0,33,23,2890,6034,33,1,malicious
24,0,1,4968,0,25,17,2252,5037,25,1,malicious
0,0,0,0,0,1,40,23823,70,1,1,malicious
0,0,0,0,0,2,2,290,144,2,2,malicious
0,0,0,0,0,1,38,23715,70,1,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
24,0,1,1776,0,24,0,0,1776,24,0,malicious
24,0,1,4968,0,25,17,2252,5037,25,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
29,0,1,4211,0,30,15,1830,4280,30,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
13,0,1,2237,0,14,11,1300,2306,14,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
31,0,1,5957,0,32,23,2890,6026,32,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
31,0,1,5957,0,32,23,2890,6026,32,1,malicious
24,0,1,5116,0,25,17,2252,5185,25,1,malicious
24,0,1,4864,0,25,17,2252,4933,25,1,malicious
0,0,0,0,0,1,36,23607,70,1,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
0,0,0,0,0,1,41,24785,70,1,1,malicious
24,0,1,4968,0,25,17,2252,5037,25,1,malicious
31,0,1,5959,0,32,23,2890,6028,32,1,malicious
24,0,1,5116,0,25,17,2252,5185,25,1,malicious
0,0,0,0,0,1,40,23823,70,1,1,malicious
24,0,1,4968,0,25,17,2252,5037,25,1,malicious
0,0,0,0,0,1,41,23877,70,1,1,malicious
24,0,1,4968,0,25,17,2252,5037,25,1,malicious
27,0,1,4855,0,28,20,2104,4924,28,1,malicious
0,0,0,0,0,1,37,23661,70,1,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
17,0,1,2854,0,19,10,1334,2993,19,2,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
24,0,1,5116,0,25,17,2252,5185,25,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
33,0,1,6113,0,34,23,2922,6182,34,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
31,0,1,5961,0,32,23,2890,6030,32,1,malicious
0,0,0,0,0,1,1,206,70,1,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
31,0,1,5929,0,32,23,2890,5998,32,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
0,0,0,0,0,2,2,290,144,2,2,malicious
47,0,1,4220,0,47,39,7106,4220,47,0,malicious
0,0,0,0,0,2,2,290,144,2,2,malicious
0,0,0,0,0,1,36,23607,70,1,1,malicious
24,0,1,5116,0,25,17,2252,5185,25,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
24,0,1,4968,0,25,17,2252,5037,25,1,malicious
0,0,0,0,0,1,37,23661,70,1,1,malicious
0,0,0,0,0,1,37,23597,70,1,1,malicious
24,0,1,5116,0,25,17,2252,5185,25,1,malicious
0,0,0,0,0,1,50,24363,70,1,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
8,0,1,1376,0,9,6,720,1445,9,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
0,0,0,0,0,1,1,132,70,1,1,malicious
6,0,1,444,0,8,2,264,582,8,2,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
17,0,1,2942,0,19,11,1068,3080,19,2,malicious
9,0,2,2200,0,22,10,838,2683,22,7,malicious
18,0,1,3002,0,19,9,1192,3071,19,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
6,0,1,1270,0,8,5,440,1409,8,2,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
19,0,2,3162,0,22,10,1324,3300,22,2,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
6,0,1,444,0,7,1,132,513,7,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
31,0,1,5941,0,32,23,2890,6010,32,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
12,0,1,2484,0,14,10,1334,2623,14,2,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
25,0,1,5190,0,26,17,2252,5259,26,1,malicious
31,0,1,5929,0,32,23,2890,5998,32,1,malicious
47,0,1,4220,0,47,39,7106,4220,47,0,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
24,0,1,4170,0,26,14,1854,4308,26,2,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
28,0,1,4045,0,29,15,1830,4114,29,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
13,0,1,2558,0,15,10,1334,2697,15,2,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
0,0,0,0,0,2,2,290,144,2,2,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
24,0,1,4968,0,25,17,2252,5037,25,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
31,0,1,5959,0,32,23,2890,6028,32,1,malicious
32,0,1,6013,0,33,23,2890,6082,33,1,malicious
24,0,1,4968,0,25,17,2252,5037,25,1,malicious
0,0,0,0,0,1,41,23877,70,1,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
0,0,0,0,0,1,40,23759,70,1,1,malicious
24,0,1,5116,0,25,17,2252,5185,25,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
0,0,0,0,0,1,1,142,70,1,1,malicious
0,0,0,0,0,1,42,23931,70,1,1,malicious
8,0,1,975,0,9,8,718,1054,9,1,malicious
17,0,2,1786,0,18,11,1760,1870,18,1,malicious
17,0,2,1784,0,18,11,1762,1868,18,1,malicious
58,9,3,8093,0,63,51,22491,8483,63,5,malicious
40,6,2,2609,0,41,39,51864,2682,41,1,malicious
6,6,1,444,0,6,0,0,444,6,0,malicious
39,6,2,2549,0,40,39,51864,2622,40,1,malicious
12,12,1,888,0,12,0,0,888,12,0,malicious
41,6,2,2669,0,42,40,51831,2742,42,1,malicious
12,12,1,888,0,12,0,0,888,12,0,malicious
45,12,2,2993,0,46,40,51897,3066,46,1,malicious
38,6,2,2489,0,39,41,52001,2562,39,1,malicious
12,12,1,888,0,12,0,0,888,12,0,malicious
12,12,1,888,0,12,0,0,888,12,0,malicious
71,0,4,13754,0,85,97,33306,14579,85,10,malicious
3655,898,5,432280,0,3664,2935,936177,433007,3664,9,malicious
166,0,3,32299,0,170,152,40002,32609,170,4,malicious
21,0,1,5666,0,22,19,3730,5743,22,1,malicious
17,0,1,1780,0,18,11,1675,1859,18,1,malicious
6,0,1,444,0,7,1,170,519,7,1,malicious
9,0,1,1437,0,10,7,847,1512,10,1,malicious
33,0,3,6676,0,38,30,7352,7052,38,5,malicious
10,0,2,1150,0,12,9,1424,1304,12,2,malicious
97,0,5,15517,0,101,90,12611,15822,101,4,malicious
120,0,4,26485,0,125,105,19579,26860,125,5,malicious
114,0,3,23576,0,117,88,11174,23811,117,3,malicious
36,0,2,5936,0,39,33,3965,6169,39,3,malicious
35,0,4,4974,0,40,35,12293,5359,40,5,malicious
118,99,2,9406,0,122,177,192998,9715,122,4,malicious
26,0,2,4564,0,28,25,2865,4718,28,2,malicious
118,13,3,25399,0,122,105,27712,25702,122,4,malicious
106,0,2,22394,0,108,92,21563,22550,108,2,malicious
190,0,3,39592,0,193,164,39541,39823,193,3,malicious
10,0,2,1164,0,12,8,1365,1318,12,2,malicious
116,0,4,21517,0,122,113,26614,21984,122,6,malicious
36,0,2,5797,0,39,33,5115,6030,39,3,malicious
279,0,4,41261,0,283,250,34855,41567,283,4,malicious
33,0,2,5571,0,35,32,4824,5725,35,2,malicious
176,0,4,37322,0,181,152,31103,37701,181,5,malicious
107,0,2,23246,0,109,92,11945,23398,109,2,malicious
11,0,2,1389,0,13,9,2216,1543,13,2,malicious
89,0,1,20412,0,90,71,10000,20489,90,1,malicious
56,0,2,12808,0,57,49,12994,12891,57,1,malicious
54,0,4,10961,0,66,56,7360,11618,66,8,malicious
17,0,1,2800,0,19,14,1647,2953,19,2,malicious
32,0,1,7473,0,36,79,54381,7811,36,4,malicious
178,0,3,34612,0,185,148,28433,35171,185,7,malicious
25,0,3,4811,0,30,27,4281,5272,30,5,malicious
14,0,1,2058,0,16,21,6807,2226,16,2,malicious
25,0,2,4748,0,28,27,3358,4980,28,3,malicious
26,0,1,3650,0,28,24,3855,3807,28,2,malicious
133,0,4,26492,0,138,109,16566,26871,138,5,malicious
9,0,2,1446,0,18,13,6266,1817,18,5,malicious
249,24,7,43828,0,259,238,98258,44622,259,10,malicious
38,6,4,6041,0,43,34,6698,6423,43,5,malicious
51,29,3,6702,0,57,46,14650,7179,57,6,malicious
150,24,8,27325,0,161,146,44246,28200,161,11,malicious
0,0,1,245,0,2,1,217,320,2,1,malicious
179,143,4,15188,0,185,223,241759,15664,185,6,malicious
32,0,2,5882,0,35,33,4986,6114,35,3,malicious
43,0,3,8939,0,47,42,7496,9241,47,4,malicious
32,0,2,5492,0,34,32,4840,5646,34,2,malicious
42,0,3,7543,0,54,75,45395,8215,54,8,malicious
20,0,2,4498,0,22,18,4306,4646,22,2,malicious
6,0,1,1340,0,7,6,694,1417,7,1,malicious
35,0,2,5957,0,38,63,38941,6202,38,3,malicious
18,0,2,3221,0,20,19,2336,3375,20,2,malicious
634,0,4,116836,0,745,585,102741,125383,745,111,malicious
33,0,4,4840,0,37,34,12161,5147,37,4,malicious
18,0,1,3626,0,19,19,2085,3701,19,1,malicious
146,0,3,31335,0,149,129,26419,31562,149,3,malicious
233,23,5,50954,0,239,217,50125,51418,239,6,malicious
32,0,2,5819,0,34,32,4759,5973,34,2,malicious
146,0,2,29053,0,148,129,38616,29209,148,2,malicious
134,0,3,29393,0,138,124,15869,29702,138,4,malicious
44,0,3,9540,0,50,45,8130,9994,50,6,malicious
219,24,7,41933,0,228,233,95803,42649,228,9,malicious
115,0,3,23134,0,120,134,47808,23533,120,5,malicious
164,0,4,36247,0,179,149,24410,37119,179,11,malicious
107,0,2,22017,0,109,95,34805,22169,109,2,malicious
56,0,3,10505,0,59,52,6948,10736,59,3,malicious
222,0,3,47898,0,226,193,34513,48196,226,4,malicious
163,0,5,34379,0,176,183,58034,35126,176,9,malicious
311,0,9,49734,0,321,323,233758,50501,321,10,malicious
110,0,2,25288,0,112,104,14045,25440,112,2,malicious
18,0,1,3614,0,19,19,2085,3689,19,1,malicious
192,0,3,39318,0,196,172,31817,39628,196,4,malicious
132,0,3,28462,0,137,129,30270,28861,137,5,malicious
25,0,2,4502,0,27,26,4031,4656,27,2,malicious
178,0,6,33794,0,186,163,52128,34400,186,8,malicious
12,0,1,1991,0,13,11,2177,2070,13,1,malicious
12,0,1,2403,0,14,14,1616,2556,14,2,malicious
124,0,3,26419,0,127,104,13776,26647,127,3,malicious
402,0,9,66203,0,415,394,239084,67209,415,13,malicious
32,0,2,5879,0,35,33,4985,6111,35,3,malicious
37,0,3,7537,0,41,36,7611,7839,41,4,malicious
60,0,2,11889,0,62,59,14157,12040,62,2,malicious
33,0,2,5954,0,36,33,5027,6186,36,3,malicious
44,0,3,9540,0,50,45,8341,9994,50,6,malicious
32,0,2,5519,0,34,32,4804,5673,34,2,malicious
316,24,6,53018,0,324,335,294993,53645,324,8,malicious
54,14,3,11519,0,58,54,12844,11837,58,4,malicious
25,0,2,4742,0,27,26,3259,4896,27,2,malicious
70,25,7,7165,0,83,43,6823,8061,83,11,malicious
102,0,3,19380,0,109,90,14172,19896,109,7,malicious
72,0,3,13846,0,75,69,8749,14077,75,3,malicious
152,0,2,31684,0,155,128,25121,31914,155,3,malicious
79,0,3,15275,0,82,63,8715,15506,82,3,malicious
110,0,2,23714,0,112,97,20602,23866,112,2,malicious
72,0,3,13923,0,75,69,8749,14154,75,3,malicious
136,0,4,26361,0,145,162,53415,27082,145,9,malicious
133,119,2,9936,0,138,162,190579,10331,138,5,malicious
25,0,2,4736,0,28,27,3359,4968,28,3,malicious
18,0,1,3623,0,19,19,2159,3698,19,1,malicious
33,0,2,5565,0,36,33,4996,5797,36,3,malicious
32,0,2,5507,0,34,32,4842,5661,34,2,malicious
25,0,2,4466,0,27,26,4081,4620,27,2,malicious
12,0,3,2694,0,22,17,2231,3164,22,6,malicious
49,0,3,9316,0,52,45,4828,9543,52,3,malicious
25,0,2,4410,0,27,25,2836,4559,27,2,malicious
60,0,3,11499,0,63,57,7515,11730,63,3,malicious
116,0,4,24811,0,131,102,17772,25683,131,11,malicious
42,0,3,5323,0,45,61,60636,5562,45,3,malicious
69,0,5,7496,0,74,77,62272,7884,74,5,malicious
75,0,3,15825,0,79,70,8665,16134,79,4,malicious
18,0,1,3611,0,20,20,2297,3764,20,2,malicious
90,11,7,12797,0,98,55,8410,13432,98,8,malicious
17,0,2,1751,0,19,14,1847,1905,19,2,malicious
56,0,4,11015,0,61,52,8031,11399,61,5,malicious
219,0,7,44489,0,226,226,166117,45046,226,7,malicious
17,0,3,1525,0,21,17,10033,1831,21,4,malicious
34,0,3,6154,0,37,31,3668,6379,37,3,malicious
10,0,2,1336,0,14,11,1806,1649,14,4,malicious
119,0,2,25164,0,121,102,26124,25316,121,2,malicious
38,11,2,4425,0,42,37,8659,4734,42,4,malicious
3,0,1,208,0,5,3,449,361,5,2,malicious
99,0,2,22013,0,102,88,12048,22243,102,3,malicious
47,12,4,5299,0,50,32,14064,5533,50,3,malicious
75,0,3,12983,0,88,158,114347,13736,88,9,malicious
52,0,3,10165,0,58,61,23333,10630,58,6,malicious
33,0,2,5569,0,35,32,4839,5723,35,2,malicious
37,0,3,5812,0,42,44,15726,6208,42,5,malicious
141,0,3,30023,0,145,140,37420,30343,145,4,malicious
45,0,2,8664,0,47,43,4319,8816,47,2,malicious
88,0,2,19451,0,90,75,10337,19603,90,2,malicious
38,0,3,8034,0,44,36,6816,8488,44,6,malicious
3,0,1,208,0,5,3,449,361,5,2,malicious
119,100,2,9466,0,124,194,240547,9861,124,5,malicious
55,0,3,10800,0,58,51,5797,11027,58,3,malicious
16,0,1,5252,0,18,14,3480,5400,18,2,malicious
2940,0,6,188468,0,2949,5725,8512838,189154,2949,9,malicious
38,0,3,7783,0,41,39,4904,8014,41,3,malicious
26,0,2,4591,0,28,26,4211,4745,28,2,malicious
52,0,3,9445,0,55,45,4830,9672,55,3,malicious
19,0,2,3187,0,21,18,1833,3342,21,2,malicious
62,0,2,12309,0,65,76,37402,12554,65,3,malicious
18,0,2,3203,0,20,19,2352,3357,20,2,malicious
25,0,2,4493,0,27,26,4024,4647,27,2,malicious
122,24,7,18235,0,131,131,62617,18951,131,9,malicious
24,0,2,4373,0,26,25,3943,4527,26,2,malicious
32,0,2,5507,0,34,32,4840,5661,34,2,malicious
179,24,7,30805,0,188,180,69897,31521,188,9,malicious
121,0,1,26279,0,122,99,21455,26356,122,1,malicious
50,0,2,9268,0,52,50,5497,9422,52,2,malicious
39,0,2,3889,0,41,49,59240,4051,41,2,malicious
98,0,2,18520,0,100,78,10367,18676,100,2,malicious
120,0,2,24998,0,122,107,25650,25150,122,2,malicious
4704,16,15,726286,0,4721,3763,1194243,727621,4721,17,malicious
218,0,5,35590,0,225,241,218878,36141,225,7,malicious
45,0,3,5494,0,48,36,7834,5719,48,3,malicious
43,0,3,8758,0,48,43,7814,9134,48,5,malicious
111,0,2,25549,0,113,100,11122,25701,113,2,malicious
86,0,3,17857,0,90,76,18050,18158,90,4,malicious
18,0,1,3608,0,20,20,2297,3761,20,2,malicious
168,0,3,37376,0,171,155,30080,37607,171,3,malicious
33,0,2,5567,0,35,32,4824,5721,35,2,malicious
34,0,4,4900,0,38,35,11917,5207,38,4,malicious
35,14,2,4230,0,39,36,26502,4574,39,4,malicious
18,0,1,3611,0,20,20,2297,3764,20,2,malicious
26,0,2,4766,0,28,26,3190,4920,28,2,malicious
274,128,4,36677,0,281,308,276861,37228,281,7,malicious
45,0,2,8905,0,47,44,4664,9057,47,2,malicious
180,0,5,32392,0,186,161,24135,32863,186,6,malicious
31,0,2,5099,0,33,31,3798,5253,33,2,malicious
82,0,2,17740,0,84,68,9344,17892,84,2,malicious
50,0,3,9290,0,53,45,4830,9517,53,3,malicious
177,0,5,32642,0,182,160,63323,33023,182,5,malicious
332,24,6,60929,0,339,320,221563,61476,339,7,malicious
60,0,1,17470,0,61,61,16062,17553,61,1,malicious
97,0,1,21030,0,98,85,28863,21107,98,1,malicious
72,0,3,15528,0,75,67,9337,15756,75,3,malicious
57,0,4,11601,0,71,64,7713,12413,71,10,malicious
72,0,3,13954,0,80,109,41292,14606,80,8,malicious
163,0,3,35936,0,168,156,37359,36335,168,5,malicious
9,0,2,1276,0,12,9,1519,1508,12,3,malicious
103,0,3,22677,0,106,87,12037,22902,106,3,malicious
31,0,3,6571,0,36,30,6148,6947,36,5,malicious
16,0,2,2032,0,18,14,2997,2186,18,2,malicious
31,0,3,4813,0,36,33,4572,5198,36,5,malicious
22,0,1,3925,0,23,18,1714,4000,23,1,malicious
26,0,2,4570,0,28,26,3210,4724,28,2,malicious
60,0,1,15720,0,61,61,16138,15803,61,1,malicious
158,0,3,33398,0,162,139,25091,33707,162,4,malicious
160,24,7,28117,0,170,158,71541,28912,170,10,malicious
